Sample Name,Sample Type,HELPER,BATCH,Betaine,Choline,Cystamine,Cysteamine,Cytidine,Glycine,Methionine,Phe-d8,Phenylalanine,Serine,Threonine,TMAOd9,TMNO,Valine,Valine-d8,AccoA.M0-0(PO3),AcAccoA.M0-0(PO3),Phe-d8(NEG),Pump A press,Pump B press,Oven Temp,Cooler Temp,Room Temp,Run Order,Sample Number,Tray
S195,Sample,195.0,,364682273.9,1237780.862,531896.0416,34773.25578,16966.31389,56005.42907,1185486.772,22315960.68,45456828.01,315947.799,1505320.784,120042678.1,7380552.272,5466468.377,2954244.521,37814.09327,141066.4258,2975048.357,406752.6548,721365.2404,,,,244.0,S195,3.0
S196,Sample,196.0,,504014488.3,4239097.941,817991.2814,40043.70843,14973.0842,161357.3244,2931510.439,25950853.2,136449531.4,274605.86,2835706.305,122100361.8,7795453.712,14075076.94,2707098.322,15550.12584,127931.3291,3365773.263,405158.3068,721840.8354,,,,245.0,S196,3.0
S197,Sample,197.0,,254911422.5,1317969.519,1615245.359,23434.45933,36708.47054,49481.49206,1084772.988,22675254.81,46652372.74,237101.8946,1975846.363,114810678.6,11229858.33,7203271.641,2875815.696,40817.8903,138297.1382,3087810.141,404404.0041,722122.118,,,,246.0,S197,3.0
S198,Sample,198.0,,497952168.5,4478461.967,2172365.788,24066.99333,51869.05421,125530.2326,2962867.179,22819031.41,94190918.42,270980.5644,4342170.416,112696209.3,11972820.78,13197337.54,2534254.884,8131.032499,93295.37567,4132538.731,406303.7742,724094.2764,,,,247.0,S198,3.0
S199,Sample,199.0,,234582127.1,1115588.178,1695112.372,11508.83624,34853.25846,58018.94634,1305912.769,22959225.63,54913645.88,197273.155,1704337.201,120113762.6,5313457.354,7290399.701,2550807.967,49314.88825,289532.4395,2440771.779,407185.9355,722906.1614,,,,248.0,S199,3.0
S200,Sample,200.0,,416898638.8,3545322.907,1227822.568,18229.28453,14837.48378,116964.013,2061688.926,21238064.1,77147266.44,272748.8817,2949026.589,105244947.6,5332156.701,11329643.55,2590510.777,21473.45535,108778.5372,3338766.029,407108.1088,723349.1344,,,,249.0,S200,3.0
S201,Sample,201.0,,360163149.8,2271171.857,1241875.83,16754.95264,30082.16803,81298.83178,1068759.419,25677890.7,47298584.89,324152.1124,3502768.118,135068106.5,11902696.18,7739146.445,3088786.664,11498.4147,103828.1032,3655079.908,408093.2538,722809.9509,,,,252.0,S201,3.0
S202,Sample,202.0,,561227510.0,5449834.728,807781.1716,19879.95233,47006.70843,144002.9473,2572852.319,21772990.88,76435432.88,306792.4586,4655339.492,131556716.4,8684959.321,10258079.75,3075291.608,16392.13448,92425.38439,3238363.085,410595.281,725108.8164,,,,253.0,S202,3.0
S203,Sample,203.0,,213453581.7,517110.1407,313056.1354,29438.08101,18760.5054,26391.36678,921726.4011,27158214.5,35418334.27,282554.1075,1190588.127,136032008.9,7498778.364,4257783.547,2829994.731,34888.62422,120645.2467,3978119.659,408846.3526,723210.6087,,,,254.0,S203,3.0
S204,Sample,204.0,,490376834.9,3345169.669,821949.6519,39097.52336,35858.34311,157152.7276,2992503.81,25401080.64,113449687.0,314253.715,4290084.899,123491779.6,13766600.8,16431548.11,2877890.352,23727.97203,150501.9206,3275650.108,407844.0126,723921.4693,,,,255.0,S204,3.0
S205,Sample,205.0,,302987358.8,1421061.542,1205110.513,31102.49163,20300.9406,71633.42937,1765670.677,20350625.62,62054433.55,281217.0246,1726477.527,122266978.0,19095516.98,8766416.394,2758877.043,54839.58233,200207.8895,2606964.011,410944.025,730701.6565,,,,256.0,S205,3.0
S206,Sample,206.0,,516208311.8,5115643.607,1449388.323,38534.41114,15711.19897,156830.74,2865657.475,23913745.42,123159501.3,295119.3232,3037917.941,114722747.6,16094793.38,12900249.2,2673146.125,16103.00724,251417.8662,2699320.398,413646.1587,730303.2142,,,,257.0,S206,3.0
S207,Sample,207.0,,318957275.7,1565682.155,221098.8651,20530.50447,29803.15094,74825.60621,1623572.08,22916962.96,60121875.02,291734.0624,1648422.924,138241677.0,10505585.01,7608191.67,2544288.652,26205.75169,126463.2723,3247464.375,411567.196,730482.4245,,,,258.0,S207,3.0
S208,Sample,208.0,,505236784.5,3713815.085,312021.028,8605.517062,28670.75171,146349.5952,2978391.914,27586624.02,125327647.1,314131.4406,3010386.276,128564597.9,9493282.636,15569265.68,3205725.258,15129.68097,79060.98477,3662196.442,413030.2397,731145.8233,,,,259.0,S208,3.0
S209,Sample,209.0,,359967024.9,2724527.424,2310698.181,22642.63824,32613.25505,88398.71726,1968916.75,21691250.48,63221349.27,295323.2953,4356599.647,141479076.2,14056558.57,10252005.49,3121914.598,38185.49932,231305.181,2467599.12,409748.6273,731349.7667,,,,260.0,S209,3.0
S210,Sample,210.0,,466871831.8,5098657.279,2349017.57,26687.79086,20086.7242,140444.8657,2902879.53,24550673.92,103440621.4,276449.0692,5538621.49,116545294.6,12992241.61,14785416.9,2668575.516,22907.42027,135899.6989,3540860.908,412660.2649,732560.9445,,,,261.0,S210,3.0
S211,Sample,211.0,,356335717.1,2993737.305,278069.2897,24018.30945,43862.90757,85184.11524,2351233.309,24053000.19,76075691.56,276869.1552,2330582.48,132555020.3,15371470.78,12696006.22,2981509.086,59786.38117,171668.0773,2978176.028,413082.6719,731532.3564,,,,262.0,S211,3.0
S212,Sample,212.0,,586158460.9,5268671.538,555230.984,17973.26952,37010.01699,154303.0359,3111871.52,25851652.15,107629224.5,325765.3843,2410921.442,123368912.3,12713678.68,11293459.62,2964001.808,27157.6391,97712.67705,4021450.491,413577.1279,732436.0593,,,,263.0,S212,3.0
S213,Sample,213.0,,279944552.0,1867471.133,1095267.668,17347.35053,45015.20509,94777.1602,1383754.301,22732878.03,64033755.15,321237.4249,1732008.926,125521791.5,15930078.78,7887412.089,2635134.222,14467.17772,126779.9878,2497681.849,416262.2972,733961.7117,,,,264.0,S213,3.0
S214,Sample,214.0,,486626856.0,4210526.689,1076002.004,19545.13786,28951.37313,212905.6607,2702880.967,27396605.02,116426825.9,413841.1883,3059560.401,127741553.1,13688526.09,10414538.19,2822185.984,16123.49253,134002.2553,3750650.435,412502.8458,736402.397,,,,265.0,S214,3.0
S215,Sample,215.0,,297742280.3,1707101.492,869450.5929,9104.794431,15983.56562,86431.83225,1390950.289,25995354.32,86754305.78,268895.961,3292176.339,134535799.0,15671949.19,11239159.82,3119679.808,24087.82071,165940.4158,3122146.635,411354.129,738813.4588,,,,266.0,S215,3.0
S216,Sample,216.0,,472646606.3,7178622.96,1655581.878,16927.82289,56237.33311,171072.3493,2560217.297,26802496.87,126088879.2,342353.1662,3827226.019,127015120.7,13978531.04,12306663.83,2954647.896,17464.20905,85538.71557,3870257.999,420115.6805,738757.5367,,,,267.0,S216,3.0
S217,Sample,217.0,,348581108.3,2270632.495,944954.0161,46597.77569,30903.66026,83053.33032,1973188.785,23486673.42,62959625.31,303871.3033,4826784.378,107841032.3,229704860.5,10715459.07,3241816.128,24158.23335,151858.0158,2802970.698,412485.9935,740833.9414,,,,268.0,S217,3.0
S218,Sample,218.0,,524275729.9,4970523.908,805923.1357,41115.47011,18468.27079,125530.0149,3424884.549,26362955.94,115693551.4,357101.547,6365311.048,108923812.9,236097969.4,14770145.2,3046512.315,20019.60685,118815.1615,3725624.437,414974.7796,744047.3654,,,,269.0,S218,3.0
S219,Sample,219.0,,302250691.6,1683497.011,1347304.443,25284.55295,26325.02581,72578.82575,1347116.767,25117240.86,54902971.32,282360.9559,3201406.75,137253821.1,18431401.51,8390707.804,3451848.531,55372.15938,170439.8653,3025567.022,416895.4184,745746.3675,,,,270.0,S219,3.0
S220,Sample,220.0,,503291982.3,4499904.01,1852299.117,9088.335531,37957.09654,223210.43,2508878.707,22372505.96,93050435.85,340768.5112,4480016.786,122676944.0,20273627.7,11533897.07,2807758.444,45701.24749,116613.1964,3186031.097,418406.2741,747654.3064,,,,271.0,S220,3.0
S221,Sample,221.0,,231282374.1,1647625.4,385989.2923,16839.29148,28039.79348,51827.07847,1764657.071,22686454.96,47611284.07,510031.568,3387606.944,136252165.4,10018369.57,8879289.557,3444858.612,29016.72738,139778.4429,3061392.001,421300.7539,752407.3443,,,,274.0,S221,3.0
S222,Sample,222.0,,514210674.6,5527785.836,529010.741,25812.37467,25789.25334,167608.097,3486918.083,25889728.89,106064006.9,382085.6263,5248392.433,119945265.8,10798492.81,13965137.77,2902291.843,23383.14051,108607.6028,3756487.778,424439.0086,758433.4994,,,,275.0,S222,3.0
S223,Sample,223.0,,279446913.1,1149353.1,734627.9794,22641.14285,53251.14452,80506.1544,1895849.28,22082866.39,54508504.84,367147.1775,3166052.474,154383536.1,17558616.24,8471156.965,3203489.796,22701.14593,158195.2448,2784894.427,426037.8731,761029.1194,,,,276.0,S223,3.0
S224,Sample,224.0,,568270587.9,6178895.847,935804.9913,14379.53976,24464.37036,183122.6929,3596844.07,25587761.53,108962003.3,338509.0332,4425003.419,129942164.6,12891538.99,15233880.15,2764394.677,17100.30358,87867.21475,3567326.173,427276.9028,760860.022,,,,277.0,S224,3.0
S225,Sample,225.0,,256006029.6,1215028.757,252208.7307,24435.45984,18138.55683,55426.58065,1178677.796,23437959.89,47753489.8,343785.4965,1834875.493,125125562.2,23055666.57,6270154.095,3295525.834,17783.05666,139579.8897,3031499.709,426666.162,755412.8492,,,,278.0,S225,3.0
S226,Sample,226.0,,468727368.6,4033232.981,323719.9212,18731.68812,21438.34462,134285.3514,2676364.614,27960178.16,109023298.9,282456.2025,2701165.303,120120831.1,21957117.66,11246112.33,3027417.937,13993.69488,111966.5167,3837423.296,430255.83,739612.2681,,,,279.0,S226,3.0
S227,Sample,227.0,,255524610.5,1230669.909,1003925.756,52223.06967,33680.70958,63057.12653,667857.4118,24211896.41,32973629.96,164450.3427,2470434.018,142603546.4,12405327.01,6705325.197,3248819.813,22304.873,140403.5174,3103603.827,394717.8311,707927.4259,,,,280.0,S227,3.0
S228,Sample,228.0,,432787629.9,4430084.781,1345440.442,62418.68981,42238.80308,133210.5803,2284613.81,26227386.33,92571639.34,307735.8808,5219810.566,118220614.2,14549331.14,11539856.61,2844268.974,10827.169,129472.71,3682783.609,395480.1703,711010.3191,,,,281.0,S228,3.0
S229,Sample,229.0,,303781268.0,1391997.978,659546.2791,26881.88758,18305.82066,44343.99453,1497910.798,26002258.03,48251582.11,347325.7129,2745531.897,131976789.4,44309696.02,8481137.799,3568367.599,12562.97435,160449.302,3233848.381,395215.8233,710102.1693,,,,282.0,S229,3.0
S230,Sample,230.0,,556323699.4,5099428.513,997852.4274,38485.00827,27355.48271,111504.2533,2949781.042,23898985.15,97897428.49,288165.3997,4209853.951,110533298.1,48160525.21,14625593.19,2665488.85,18015.72241,220762.3113,2618062.083,395392.0512,712630.1107,,,,283.0,S230,3.0
S231,Sample,231.0,,260129977.4,1685223.006,1161406.342,30759.1265,49426.90477,54546.21279,1081190.656,25425757.78,45900798.08,313088.7173,2605342.193,141869617.8,30703118.92,8301302.214,3595653.778,16580.15123,165719.0094,3112788.129,396336.7253,711555.6947,,,,284.0,S231,3.0
S232,Sample,232.0,,506581588.9,5571671.306,1491389.285,31912.29894,36985.09817,168962.1628,3082030.667,27761596.62,108536753.1,343022.7214,4490352.837,119806604.2,33657303.59,17339753.42,3003343.319,11950.09909,263563.7119,2995319.854,396515.9971,713754.5797,,,,285.0,S232,3.0
S233,Sample,233.0,,251784325.4,864420.4185,601492.7612,30495.5348,42904.87324,65346.34264,1336022.889,24224612.41,59677382.19,416082.1051,2305056.711,121016204.3,14709416.35,6668468.331,2980390.466,27738.66116,141468.0288,2775044.054,396738.2194,714063.1536,,,,286.0,S233,3.0
S234,Sample,234.0,,440223754.3,3034328.228,621339.4273,29264.75699,34776.57772,153724.5319,2654462.453,27638585.4,107246788.4,309070.5549,3027478.693,125950460.4,12677530.12,10747402.4,2968773.573,27624.83768,190224.6817,3339541.728,392278.6077,709111.8177,,,,287.0,S234,3.0
S235,Sample,235.0,,208682041.7,1015356.074,680232.019,45706.97555,31420.97159,84535.15244,1452660.505,26520719.38,52146571.85,281241.2981,2103814.554,125786139.1,15909114.58,6999671.591,3258685.323,18363.45594,208911.3862,3182887.257,401805.3983,721031.2726,,,,288.0,S235,3.0
S236,Sample,236.0,,472668193.8,4271858.807,1006423.185,57674.6691,57507.39494,172770.7751,2675422.342,28057957.8,93719986.21,279193.1792,3499327.064,118315668.3,17166060.8,11511750.81,3101370.17,11068.79202,148893.9179,3715785.681,396158.693,712674.2645,,,,289.0,S236,3.0
S237,Sample,237.0,,309115100.6,2275035.393,2254707.383,18606.53448,60807.82969,97322.40728,1208032.508,24190358.38,60735813.74,248944.7783,2335238.593,123966254.8,15459996.82,7070024.847,2969061.207,27904.58277,119068.6667,2732391.693,396444.7182,711503.9034,,,,290.0,S237,3.0
S238,Sample,238.0,,421697483.1,3702923.316,2372616.714,33136.34098,63995.96393,142550.048,2235141.664,29696799.97,118896052.7,374274.5186,3123298.632,122165916.9,14961040.81,10788004.32,3098171.078,12022.05104,83217.06361,3864012.265,398176.3062,713565.7628,,,,291.0,S238,3.0
S239,Sample,239.0,,308620786.6,2050808.774,3603508.917,21668.65149,24655.45005,86170.65135,2427252.806,28305433.96,72047682.25,262535.5017,5032360.58,123957930.4,21830208.96,8066507.54,3410135.447,57000.57304,140521.0653,3799614.095,398230.7756,712842.7879,,,,292.0,S239,3.0
S240,Sample,240.0,,526671418.6,5743765.496,4002226.877,16967.3772,78198.44093,182378.5835,3397991.923,24759298.79,110236684.4,365415.2014,5404401.532,108464356.9,29580820.16,11885169.01,2706333.471,38490.81154,131197.0161,3237571.522,399244.6766,712030.5286,,,,293.0,S240,3.0
S241,Sample,241.0,,190040995.2,1367138.341,1098286.086,17901.334,46003.55796,58869.637,977503.689,22339753.73,56724547.36,288660.097,2628527.315,120467257.3,16273417.25,8608516.32,2932396.629,27283.20585,182802.5015,2495508.118,400667.3095,718402.0954,,,,309.0,S241,4.0
S242,Sample,242.0,,393926778.1,6201878.916,1174372.462,23260.16832,87444.53376,128480.1803,1993033.541,22582056.72,97450362.82,363367.5036,3815837.658,111593677.4,13655551.82,13612436.4,2770946.147,8833.21443,135957.5361,2793607.172,398460.3075,719900.0975,,,,310.0,S242,4.0
S243,Sample,243.0,,301790224.2,1123371.474,653647.6295,13701.55043,22767.40502,54641.51827,1147304.348,20240086.43,46590896.52,350438.2806,2356492.627,120364838.4,9331220.891,6237777.994,2673796.34,15924.42653,235885.6278,2265840.226,400834.9251,719408.5797,,,,311.0,S243,4.0
S244,Sample,244.0,,559317368.7,5524804.635,979314.1683,12437.00516,16985.87517,94153.47432,2539716.561,23569014.91,107612208.5,319622.9837,4839481.045,121753884.7,8119446.427,15067428.18,2937624.117,9344.898633,132360.289,2968083.884,398911.1439,717766.6431,,,,312.0,S244,4.0
S245,Sample,245.0,,199532024.1,825979.5569,749076.3864,12378.20446,52051.22571,40037.80595,1204121.814,20541676.75,45100056.9,285578.0522,1506440.241,121415766.9,19579589.51,6370478.466,2827398.968,35554.29491,236313.2942,2387164.484,400739.4383,717601.4721,,,,313.0,S245,4.0
S246,Sample,246.0,,414570188.7,4244321.935,1007293.015,5325.663088,28038.64603,118358.5448,2492441.778,22276014.03,104484426.0,324477.303,2833092.831,118365320.1,21133555.72,12390645.85,2575152.725,22378.05346,113444.4297,2961110.835,401190.3183,719154.5887,,,,314.0,S246,4.0
S247,Sample,247.0,,294079338.4,2825630.185,3196466.665,7835.943292,39208.3862,91325.28411,2678379.866,21857258.23,80990920.38,306722.9728,3842275.551,120164055.5,16454668.55,9834512.404,2825823.097,78540.27107,93477.92705,2904490.762,399765.8699,715640.675,,,,315.0,S247,4.0
S248,Sample,248.0,,529667233.0,5937645.759,3358388.33,5234.592715,26130.25766,151423.3955,4101438.828,22901641.16,113725120.0,302838.0467,4563077.847,111373832.7,15333884.38,14139634.38,2611742.946,17735.07556,72003.98623,3204420.265,399209.934,717278.3375,,,,316.0,S248,4.0
S249,Sample,249.0,,313574068.7,1844430.628,531556.1589,35815.20998,22398.06023,78712.27276,1447294.574,19540661.41,60243675.92,288853.727,2072400.843,124751867.1,28096678.63,9745315.848,2651690.134,15966.11056,135788.5436,2153234.926,398793.0901,717619.111,,,,317.0,S249,4.0
S250,Sample,250.0,,546274621.2,5912387.717,664387.4537,21228.72253,22320.41289,186917.3309,3144971.019,24854298.57,125373133.4,431808.5495,3205296.307,110788609.6,37714654.53,14653805.3,2691596.213,11027.78379,88990.6899,3314648.34,400091.0331,715809.9897,,,,318.0,S250,4.0
S251,Sample,251.0,,319794592.7,1915251.069,1017091.808,5174.918367,43687.26662,64263.33762,2073185.818,21933660.87,60857452.16,373508.6588,2645193.917,118608721.6,25313074.03,10043409.23,2801541.072,15503.51893,91649.583,2569842.592,397121.6445,717970.111,,,,319.0,S251,4.0
S252,Sample,252.0,,505678995.8,7216986.063,999690.4138,7791.008564,33860.8022,173199.1407,3256371.994,22154504.22,104195826.8,309500.7436,5440190.943,99113057.56,20982531.98,15500474.37,2641851.89,28716.01872,113517.7509,3012410.482,399090.3052,716859.2959,,,,320.0,S252,4.0
S253,Sample,253.0,,363429675.2,1294065.623,824599.7492,7831.914219,50331.51095,49035.30931,1346083.89,19801166.06,47915444.11,304979.5542,2786633.019,115494372.0,16009425.37,7483927.575,2405166.69,14645.31952,194437.8822,2329438.346,396071.5851,716315.668,,,,321.0,S253,4.0
S254,Sample,254.0,,521810447.3,4324904.059,1064883.099,22051.73334,355779.5288,110551.6088,2603447.97,24126565.87,84004413.94,365205.9755,5028497.731,114638075.6,15361633.27,12476998.36,2884404.226,6817.506407,85649.84915,3636700.63,400031.6942,717436.6175,,,,322.0,S254,4.0
S255,Sample,255.0,,330174096.5,1715176.187,530129.0217,15821.77656,27404.9452,71753.1608,1678613.649,18235785.16,65379710.07,284131.0732,3571231.658,114790671.1,7673784.421,11694827.53,2266501.334,34514.60515,122480.7553,1961617.65,400379.9266,718591.2158,,,,323.0,S255,4.0
S256,Sample,256.0,,472528893.8,8579285.164,544097.3339,23320.72881,80675.44989,78048.36034,2628872.528,22973580.25,110206067.7,272592.0789,3704740.759,100791128.4,7583435.562,17882592.64,2756369.947,14425.81099,62667.56454,3005442.877,398809.2532,717819.3436,,,,324.0,S256,4.0
S257,Sample,257.0,,352372783.1,1453146.513,837918.8009,25689.01018,24651.6748,69118.89943,1442894.774,20225479.92,55245864.14,346523.4451,4113508.784,119080888.4,14455883.34,10143702.0,2847379.215,15107.50441,136693.1512,2272158.982,400001.3239,718345.6642,,,,325.0,S257,4.0
S258,Sample,258.0,,514919800.4,5317526.086,945700.0422,30189.58213,15714.02865,123144.1969,2429799.953,23402038.39,97453680.17,343021.7433,4828631.782,111149302.2,12468224.76,15737525.35,2760339.184,17760.06864,120485.039,3148499.295,399503.7088,717573.316,,,,326.0,S258,4.0
S259,Sample,259.0,,416927413.8,2834262.468,491904.3926,3372.965356,22137.56558,60089.56265,1301701.386,18210681.71,54746002.18,316794.1749,3814364.616,119164269.3,30362394.87,9095219.045,2616770.06,35121.23883,170654.9176,1872085.815,400664.0503,717654.2615,,,,327.0,S259,4.0
S260,Sample,260.0,,517566106.7,4618665.768,591684.3616,3990.602448,18112.14367,154364.1658,2425205.95,23062874.47,111139409.2,392786.9707,5267665.975,111534622.8,23927058.99,14528495.42,2636912.188,18554.69312,103246.728,2879302.476,401864.382,718751.6513,,,,328.0,S260,4.0
S261,Sample,261.0,,328740974.6,2087547.47,1117441.154,28535.25773,15148.09106,92725.82149,1597550.249,21561244.48,48304666.08,397751.806,3315091.484,126442338.8,20283430.89,8605470.076,2863705.814,42674.18184,137807.0554,2552439.245,399172.3425,715686.9169,,,,331.0,S261,4.0
S262,Sample,262.0,,429961511.3,4363246.541,1549592.177,19185.29913,22795.88303,116727.6772,2701389.802,21430353.34,75884236.61,258219.6844,2998049.619,102425810.6,21095239.77,11442005.67,2539991.362,15785.55902,117966.7478,2959449.697,399636.9682,716409.8624,,,,332.0,S262,4.0
S263,Sample,263.0,,171799594.2,3259658.19,1565597.833,8113.670501,43263.6306,122863.5485,3190549.73,19217442.85,60152497.15,418782.2633,5697108.279,105925422.0,42628405.17,12563725.79,2398304.45,28168.54448,92647.72722,1918612.112,399758.0266,717697.9036,,,,333.0,S263,4.0
